"","x","y"
"1",4.17663258966058,22.3803786593515
"2",1.20163054903969,5.11157460704665
"3",2.29500634828582,13.2510576395333
"4",5.96586786210537,30.2852404047616
"5",2.35808338271454,14.764507835302
"6",7.63706103898585,42.8337601075737
"7",6.45246460335329,34.2667326672737
"8",9.40163061022758,42.8138795917068
"9",8.29927115235478,49.065995367784
"10",4.33053110027686,19.3005979900261
"11",4.61978652048856,29.8703834888314
"12",9.71513911616057,46.4716000562317
"13",2.27872577961534,4.69237507795271
"14",6.92897805478424,34.344969441434
"15",7.25327696185559,32.9045352160995
"16",0.404348908923566,1.28728143381363
"17",9.36491265892982,49.8382514220715
"18",2.57714695064351,11.8085275737079
"19",7.74066373240203,33.0757634845095
"20",9.89474382717162,51.6069735064165
"21",0.557445178274065,4.6421303147244
"22",1.54234713409096,7.96289994338066
"23",8.09633770259097,45.4036015015
"24",1.08087068656459,4.18068954591734
"25",3.13088988885283,10.1874921451053
"26",7.36439054366201,37.6754354416208
"27",8.85874283034354,45.7929464734124
"28",5.66849986324087,33.4717027925877
"29",6.50576694635674,32.7460203738867
"30",1.5376220527105,4.80975267901888
"31",6.73142950981855,34.4618322448932
"32",0.542380567640066,6.70402476610152
"33",0.341557266656309,1.54080950341231
"34",4.75640223361552,22.0913005202827
"35",8.73919644858688,42.1726314236468
"36",2.70205395529047,10.7961692352548
"37",8.30704713938758,40.8369753201914
"38",3.74932799488306,13.5857933651332
"39",4.2810616013594,17.0062023018868
"40",0.440363900270313,4.80161764596677
"41",7.20383449224755,35.2574678942633
"42",0.824043515603989,3.67796122679503
"43",4.42757293116301,21.4447768976493
"44",0.332364714704454,3.98584114404277
"45",8.98413221351802,41.3208324646084
"46",4.0945562440902,22.060124239781
"47",1.95838182233274,7.59239290627461
"48",9.15891989599913,41.5530342617237
"49",8.89296908164397,45.8451285479204
"50",2.452967914287,7.21859335468207
"51",0.0629531685262918,-0.73824775687037
"52",2.85040085203946,11.5908587019692
"53",7.96088626375422,36.2613458322891
"54",5.77690206468105,28.5847336866406
"55",4.13608936127275,25.3425513077856
"56",0.421283093746752,-1.41289679988519
"57",9.84276557574049,51.1781357555025
"58",0.203677581157535,3.01641445492733
"59",1.22520361794159,10.0824988167324
"60",7.71576158003882,40.6650415775574
"61",5.68957164185122,33.5874399860052
"62",1.64931152015924,7.64415270997965
"63",6.21120096649975,31.031402702267
"64",1.26452996628359,-1.48151579518155
"65",6.92773211747408,30.1226659221334
"66",5.0397946452722,24.0594061762221
"67",7.31309949886054,44.6842203624136
"68",4.63261998724192,27.0774981079758
"69",0.511219857726246,5.37823237911805
"70",1.07330847997218,5.55213534530398
"71",7.96409828821197,34.208946057571
"72",1.99945993022993,5.63263699731359
"73",1.87378619797528,6.11345151143588
"74",4.7458056290634,19.8444539941991
"75",5.76907871989533,26.763136543197
"76",0.524633787572384,4.3079711624113
"77",3.46584145911038,14.555760020121
"78",7.29252837598324,39.4454486436362
"79",5.40030458942056,26.7301592051322
"80",2.79238096671179,14.0218112273861
"81",3.9028367260471,15.9778276716544
"82",5.04182776203379,26.2447922809348
"83",6.42973634181544,30.8354473814301
"84",7.48850271338597,35.4915283763794
"85",8.63020112272352,48.2392871416165
"86",7.15776147320867,39.7617173368411
"87",8.97324030287564,43.3963793063898
"88",2.60951572097838,13.8106372952034
"89",2.96134368516505,12.6836033135501
